firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PIA210,2019-05-16 02:14:47 +0000 UTC,UmF0aW5nLTMxODg2OTEy,5,3,5,1.0,5.0,"Professor Gold&#39;s greatest strength is in his lecturing ability. His lectures are interesting, insightful, and knowledgable. He is also very comedic. My class with him was early but I never didn&#39;t look forward to go! Highly recommended.",Gives good feedback--Hilarious--Amazing lectures,,A,,True,False,[],0,2
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PSY502001,2019-05-13 20:57:38 +0000 UTC,UmF0aW5nLTMxODYxMDc2,5,4,5,1.0,5.0,"I took professor Gold for MHC1+MHC2. He is wonderful and his cranky attitude towards everything is kind of hilarious. He is brilliant. Yes, the 40+ page paper you have to write each semester is extremely stressful but for MHC1 give yourself a week and for MHC2 take two weeks. I&#39;ve learned so much from him, he really is a wonderful professor and man",Respected--Inspirational--So many papers,,A,mandatory,True,False,[],0,1
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PMH501001,2018-12-11 15:32:59 +0000 UTC,UmF0aW5nLTMwOTY3MTkw,4,4,4,1.0,5.0,Great Class! Be prepared to work hard though. Three textbooks to read and a major paper due at the end of the semester. Dr. Gold has a wealth of knowledge that he shares willingly with the class. Pay attention - you&#39;ll be a better therapist/psychologist for it.,LOTS OF HOMEWORK,,A,mandatory,True,False,[],0,0
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PSY283,2018-10-16 12:53:04 +0000 UTC,UmF0aW5nLTMwNTc0NDI3,5,3,5,1.0,5.0,"Doctor Gold is hilarious and overall a great guy. His lectures are incredibly interesting. He does expect you to put in a good amount of work and do all of the readings, but he is extremely intelligent and I have learned a lot from him.",Respected--Hilarious--Amazing lectures,,A,mandatory,True,False,[],0,0
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PIA379,2018-04-19 09:06:38 +0000 UTC,UmF0aW5nLTI5ODQwMjM4,5,3,5,1.0,5.0,Gold is great and does care if you put in the time to be there and participate. He loves it when students participate and has great stories to help explain concepts in class. He is great for advice and definately will go the extra mile to help if you reach out to him. I have taken all possible classes with him but i wish i could take more!,Respected--Get ready to read--Participation matters,,A,mandatory,True,False,[],0,1
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PIA210,2018-02-27 21:34:34 +0000 UTC,UmF0aW5nLTI5NjAzNzMy,5,3,5,1.0,5.0,I LOVE Professor Gold. He&#39;s hysterically cranky and tells amazing stories. He really knows a lot about psychology and has tons of experience. If you put work into his classes you&#39;ll do very well. Tests aren&#39;t too hard if you do the work.,Respected--Hilarious--Amazing lectures,,A,mandatory,True,False,[],0,1
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PSY283,2016-12-15 19:11:10 +0000 UTC,UmF0aW5nLTI3NTE4NzA3,5,3,5,1.0,5.0,"Deff. one of my favorite professors at Adelphi. He knows so much about clinical psych and has this charming way of speaking where everything rolls off his tongue smoothly. Doesn&#39;t use powerpoints and doesn&#39;t really write anything on the board, so take notes! Simply walks around and talks. But don&#39;t worry, hes hilarious and pleasant to listen to!",Inspirational--Hilarious--Amazing lectures,,,mandatory,True,False,[],0,0
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PIA283,2016-11-30 11:38:47 +0000 UTC,UmF0aW5nLTI3Mjg0Mzg0,4,3,4,1.0,5.0,"Dr. Gold  is a hilarious guy. He knows what he&#39;s talking about and expects the students to have some idea of what they&#39;re talking about as well. He only grades by attendance, mid term and final, but the final is a take home and the midterm was easy as well. You don&#39;t HAVE to read before every class, but the textbook  is important for the tests!",Respected--Hilarious--GRADED BY FEW THINGS,,A,mandatory,True,False,[],0,0
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PIA210,2016-05-21 14:19:47 +0000 UTC,UmF0aW5nLTI2NjI5NjM0,5,4,4,,5.0,"Great professor. This year, he wanted to help people of different learning styles and allowed students to take the actual midterm/final or make their own midterm/final. I chose to make the two tests and it was such hard work but worth it. I was able to show just how much I learned.  Also, participation really matters in this class.",,,A,mandatory,True,False,[],0,0
Jerry,Gold,VGVhY2hlci01MTM3MA==,Psychology,Adelphi University,PIA210,2014-11-06 11:39:34 +0000 UTC,UmF0aW5nLTIzNzU2OTIz,5,3,5,,4.0,"One of the BEST professors at Adelphi, I highly suggest taking him. Make sure you come to class with questions or he will make his tests fill in, rather than multiple choice. BEST PROFESSOR I feel I have ever had. Also make sure you study because he gives only a midterm and final, 2 unexcused absences allowed and extra credit is an option.  ",,,,,True,False,[],0,5
