firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN3800,2017-04-25 00:52:31 +0000 UTC,UmF0aW5nLTI4MTE2ODI1,5,4,5,1.0,5.0,Great Prof!,Gives good feedback--Inspirational--Clear grading criteria,,A,,True,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN2300,2009-11-14 22:57:18 +0000 UTC,UmF0aW5nLTE2MzY5ODI1,4,3,4,,3.0,"Great teacher, tries to make class as fun as possible",,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN3800,2007-11-17 17:59:52 +0000 UTC,UmF0aW5nLTEzNjcxOTIz,3,1,4,,4.0,Dr. Hatcher has a fun and entertaining class but you will not advance any more than what you learned in high school.  Most of what she teaches is too easy for college level courses and does not do service to her students.,,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPNANY,2007-11-13 19:15:15 +0000 UTC,UmF0aW5nLTEzNjQ2MjE5,3,1,3,,3.0,"If you plan to be worse at Spanish than when you were in 8th grade, I would take her class.  If you plan on learning, go to another university.  But, she is nice...",,,,,False,False,[],0,4
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN3200,2007-01-17 19:56:15 +0000 UTC,UmF0aW5nLTEyNzg3NTI2,5,3,5,,4.0,Dr. Hatcher has definitely given me considerable interest in learning Spanish...I would like a little more challenge but overall find her to be a wonderful and very motivating teacher.,,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPANISH,2005-12-21 18:54:53 +0000 UTC,UmF0aW5nLTExMjM2MTI4,2,3,1,,,She would be a much stronger preschool teacher.,,,,,False,False,[],0,5
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN,2005-11-23 10:30:36 +0000 UTC,UmF0aW5nLTEwOTc2ODc0,4,2,5,,,"Hm...I know Dr. Hatcher very well. In all honesty, I didnt like her at 1st I think yes, she is easy, and yes, I have had better Spanish teachers. On the other hand, she is so helpful in not only classroom work but with anything else you may need help with at the university.  She truly cares about the students and wants the best for each of them.",,,B+,Y,False,False,[],0,1
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN3400,2005-11-22 18:38:11 +0000 UTC,UmF0aW5nLTEwOTczMjEx,5,3,5,,,Dr. Hatcher is always willing to help her students. She also makes her classes fun and creates an environment where you don&#39;t have to worry about making a mistake.,,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,3230,2005-11-21 14:10:30 +0000 UTC,UmF0aW5nLTEwOTYyMTUz,5,2,5,,,"Dr. Hatcher is amazing.  She is an awesome teacher.  She is always there if you need help, and she truly cares about each student.  She is not hard at all.  And best of all, she is totally insane!",,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPAN,2005-11-20 15:41:23 +0000 UTC,UmF0aW5nLTEwOTU3ODcw,1,3,1,,,"yuck.  she should stick to cheerleading coach, and leave Spanish for a real professor.",,,,,False,False,[],0,4
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPANISH,2005-11-20 15:28:49 +0000 UTC,UmF0aW5nLTEwOTU3Nzk4,3,3,3,,,She is fake and transparent.  Mediocre at best in her grasp of how students learn and the subject matter,,,,,False,False,[],0,3
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,ADVANCEDSPANIS,2005-09-06 20:48:01 +0000 UTC,UmF0aW5nLTEwMzkxNjky,5,2,5,,,"A great teacher.  She genuinely cares about each one of her students.  Her classes are normally quite interesting, but sometimes are slow moving.  Has great experiences in other countries to enhance the class sessions.",,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,300,2005-05-18 18:54:49 +0000 UTC,UmF0aW5nLTM4ODU3Mzg=,5,2,5,,,"very good teacher, entertaining, accomodating, and quick to respond to quesitons.",,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,SPN2120,2004-12-06 20:50:05 +0000 UTC,UmF0aW5nLTI5MjY0NTU=,4,4,5,,,"Very helpful. Very entertaining, even if it&#39;s 8:00 am. Very caring and easy to reach.  Great advisor!",,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,,2004-09-22 21:24:58 +0000 UTC,UmF0aW5nLTI0ODkxNTQ=,5,3,5,,,No Comments,,,,,False,False,[],0,0
Senora,Hatcher,VGVhY2hlci0zNTAwMjI=,Languages,Aurora University,OTHER,2004-03-09 22:32:34 +0000 UTC,UmF0aW5nLTE3OTIxODg=,5,3,5,,,Awesome teacher and person!!! I love her as my advisor!! She&#39;s great :),,,C+,Y,False,False,[],0,0
