firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Jeffrey,Peloquin,VGVhY2hlci0xMDk1MjYz,Chemistry,Boise State University,ALLALL,2009-09-15 14:03:14 +0000 UTC,UmF0aW5nLTE2MTg4OTUw,4,2,4,,4.0,Dr. Pelloquin passed away in August 2009,,,,,False,False,[],0,0
Jeffrey,Peloquin,VGVhY2hlci0xMDk1MjYz,Chemistry,Boise State University,CHEM112,2009-05-17 15:24:14 +0000 UTC,UmF0aW5nLTE1ODU0Mzky,4,4,4,,4.0,Great class.,,,,,False,False,[],0,0
Jeffrey,Peloquin,VGVhY2hlci0xMDk1MjYz,Chemistry,Boise State University,CHEM112,2009-03-17 02:40:52 +0000 UTC,UmF0aW5nLTE1NTM4NDc1,4,4,4,,3.0,"Wow, one of the best professors ever...his tests apply the &#34;what do you know&#34; rather than &#34;can you get the answer right&#34; type questions.  Impossible tests, no, very difficult? Absolutely.  VERY MATH ORIENTED...DO NOT TAKE IF YOU ARE NOT GOOD AT MATH!  He is a Physical Chemist, meaning that his 111 and 112 classes will be more math application.",,,,,False,False,[],0,0
Jeffrey,Peloquin,VGVhY2hlci0xMDk1MjYz,Chemistry,Boise State University,CHEM112,2009-02-19 17:58:46 +0000 UTC,UmF0aW5nLTE1NDc1MjA0,2,4,1,,4.0,"Does not teach material very well at all. Easy grader, but I didn&#39;t learn a single thing. Test were incomprehensible and extremely difficult. Stay away from this teacher, take anyone else!",,,,,False,False,[],0,0
Jeffrey,Peloquin,VGVhY2hlci0xMDk1MjYz,Chemistry,Boise State University,CHEM111,2008-01-19 17:58:05 +0000 UTC,UmF0aW5nLTE0MDIxNjE3,3,1,3,,5.0,Really easy grader. Not very good at explaining material in my opinion.,,,,,False,False,[],0,0
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,4941602,2015-08-10 12:24:55 +0000 UTC,UmF0aW5nLTI1MTA3NTI2,3,2,4,,3.0,"This was a 3 weekend course on Hermeneutics. There was A LOT of reading, and could be really overwhelming at times, but Jerry teaches well and respects everyone&#39;s opinions and interpretations of the subject matter. The class felt more like a club or secret society that you chose to be a part of rather than a mandatory class for credits. ",,,A+,mandatory,True,False,[],0,1
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,COMM494,2015-05-22 11:07:45 +0000 UTC,UmF0aW5nLTI0ODg4MDI0,4,1,4,,1.0,"This was a one weekend one credit class called Self Talk. It was very interesting and inspirational. For about 10 of the 16 hours allotted for the class, we were advised to go away, alone, without music or people or social media, and just be with ourselves, listening to our self talk. Though it sounds boring or weird, it was very revealing. ",,,A+,mandatory,True,False,[],0,2
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,COMM304,2015-04-21 19:16:34 +0000 UTC,UmF0aW5nLTI0NjQwMzg1,3,3,5,,1.0,"The information is very dense in this class, however Jerry made it interesting and gave great lectures.  Some people are intimidated by him, therefore don&#39;t engage, however you will learn so much from him.  He will challenge you and really make you think.  If you do all of the work it&#39;s easy to get a good grade in his class. ",,,,,True,False,[],0,1
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,421,2015-04-21 15:47:26 +0000 UTC,UmF0aW5nLTI0NjM4Mzk0,5,3,5,,5.0,Great teacher! This is a tough class but Jerry makes it easier to get through the subject matter and is very understanding. I would highly recommend taking this class from Jerry if you need to get it done.,,,Not sure yet,mandatory,True,False,[],0,1
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,131,2015-04-21 15:43:58 +0000 UTC,UmF0aW5nLTI0NjM4MzUz,3,4,5,,4.0,"Fantastic teacher. He has an unorthodox teaching style which is hard for some students. That&#39;s why his classes are effective. If your plan is to take the easiest classes possible to prepare for a future in flipping burgers an Burger King do not take him. If you care about your education, take him and be prepared to think, argue, and grow.",,,A+,mandatory,True,False,[],1,1
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,TAPRACTICUM,2015-04-20 11:44:37 +0000 UTC,UmF0aW5nLTI0NjI3ODM3,3,2,3,,1.0,Being a TA for one of Jerry&#39;s classes is really fun and interesting. Being able to help students and support their learning was very gratifying. Grading students papers and tests was the hardest but also the most fulfilling part of being an assistant. If Jerry asks you to be a TA in one of his classes I suggest taking advantage of the opportunity. ,,,A+,mandatory,True,False,[],0,1
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,160,2015-04-16 18:06:32 +0000 UTC,UmF0aW5nLTI0NjExMzc3,2,4,4,,5.0,Jerry is still my favorite professor. I took COMM 160 first semester as a freshman and COMM 131 over the summer.  He may confuse you because he will not talk down to you. If you ask a question he can ask you two more that will lead you down a path of incredible intellectual discovery. ,,,,,True,False,[],1,3
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,COMM160,2014-12-22 18:15:46 +0000 UTC,UmF0aW5nLTI0MTcwNTAy,1,5,1,,5.0,"His class was a disaster. Very unorganized and he gives no direction on the papers. SO much reading and you never know what he is going to test you on and they are just plain hard. The service learning and group project is a NIGHTMARE!! He&#39;s an awesome person, but the class is structured very poorly. YOU&#39;VE BEEN WARNED. ",,,B,mandatory,True,False,[],1,3
Jerald,Catt-Oliason,VGVhY2hlci0xMDk2NTgx,Communication,Boise State University,COMM131,2014-12-15 14:31:05 +0000 UTC,UmF0aW5nLTI0MDg2MDQ5,2,2,5,,5.0,"Although there is quite a bit of required reading in this class, it was outstanding and full of critical thinking and interaction. Jerry is a pleasure to learn from and with.",,,A,mandatory,True,False,[],1,1
