firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH221,2015-12-10 12:18:11 +0000 UTC,UmF0aW5nLTI1NjI1Nzcx,1,5,3,,5.0,"I took Linear Algebra with another teacher, but Dr. Kraines came to give lectures when she wasn&#39;t there. Dr. Kraines is a nice guy, but I don&#39;t know how his class survived the semester... his lectures are awful and completely confusing. Every time he taught, I left knowing less than when I went in. Longest 75 minutes of my life. Avoid at all costs.",,,,,True,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH222,2014-05-04 23:46:44 +0000 UTC,UmF0aW5nLTIzMTYzMzU3,3,2,4,,4.0,"Kraines is a friendly guy, but his teaching abilities have seen better days. He sometimes gets lost or makes a small error in what he&#39;s explaining, and occasionally takes huge arithmetical shortcuts in his examples, which can make it hard to follow. He also repeats himself a lot. Reading the textbook can be a good substitute for his lectures.",,,,N,False,False,[],0,1
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH212,2013-05-14 14:26:27 +0000 UTC,UmF0aW5nLTIxNzU2ODI4,3,4,4,,5.0,"This class was hard for me, and it didn&#39;t help that Dr. Kraines isn&#39;t the greatest lecturer. He tends to repeat himself. Also, I don&#39;t think there has been a single lecture this semester where he didn&#39;t make a mistake, which makes me wonder if he prepares his lectures well beforehand. However, he is helpful during office hours, so ask questions!",,,,,False,False,[],0,1
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH212,2013-02-19 03:50:48 +0000 UTC,UmF0aW5nLTIxMzUwODEz,4,4,2,,2.0,Useless,,,,,False,False,[],2,1
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH221,2012-12-13 21:44:00 +0000 UTC,UmF0aW5nLTIxMDYzMDkw,2,4,4,,4.0,"Very helpful during office hours, but otherwise not a great professor. He likes to repeat the same thing for three or four classes without ever describing it any differently, which doesn&#39;t make it any easier to understand. Tests were hard.",,,,,False,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH132S,2012-02-09 20:09:16 +0000 UTC,UmF0aW5nLTE5ODE0OTI2,3,3,5,,5.0,"Kraines is a genius. However, he is getting elderly and sometimes gets lost in his train of thought. I had him for 103 as well and it was very hard to understand what he was talking about. Although, I have NEVER had another teacher be more helpful in office hours than Kraines. He is awesome and will notice your hard work!! Great guy!",,,,,False,False,[],0,1
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH103,2010-12-15 02:42:16 +0000 UTC,UmF0aW5nLTE3OTQ2OTM3,3,4,3,,5.0,"Kraines is genuinely a nice guy and he really knows what he&#39;s talking about. It can be hard to follow what he&#39;s talking about in class though and he does get tripped up sometimes, but he gives a good amount of partial credit on tests and is pretty helpful outside class. Oh, and he rides a segway between East and West campus.",,,,,False,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH103,2010-12-10 12:57:54 +0000 UTC,UmF0aW5nLTE3OTA0MTI0,1,4,3,,5.0,Very nice guy- very disorganized and hard to understand. often confuses himself during lectures and finishes incomplete proofs by saying &#34;well... you can work it out from here!&#34; Willing to meet for office hours though and generally does want to help. still not the easiest person to understand...,,,,,False,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH104,2009-04-29 00:12:13 +0000 UTC,UmF0aW5nLTE1NzI2NjUy,5,2,5,,5.0,kraines is the man,,,,,False,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH103,2008-12-15 13:59:47 +0000 UTC,UmF0aW5nLTE1MTk3NTQ2,3,3,4,,5.0,"his tests were easier than the other sections and although his lectures were sometimes disorganized, he knew his material and could explain things very well outside of class. highly recommended to incoming freshman or anyone interested in taking multivariable calc.",,,,,False,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH104,2008-11-04 21:52:06 +0000 UTC,UmF0aW5nLTE0OTM5ODcz,4,2,5,,4.0,"Pretty clear, knows what he&#39;s doing, gets lost in his proofs sometimes, but that just makes it more fun.",,,,,False,False,[],0,0
David,Kraines,VGVhY2hlci04NDQ0NDc=,Mathematics,Duke University,MATH121,2007-12-18 23:54:27 +0000 UTC,UmF0aW5nLTEzODcwMjE2,2,1,2,,4.0,"Extremely hard class (Abstract Algebra). Kraines is not easy. He does want to help, but can be rude and difficult to work with but he means well. Smart guy but not a good teacher. Only take if you absolutely have to.",,,,,False,False,[],0,0
