firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2021-03-23 17:16:05 +0000 UTC,UmF0aW5nLTM0NDY0OTIx,1,5,1,0.0,0.0,"horrible professor. his class is extremely unorganized, he has no slides or unit organization, and he has a horrible attitude. gets offended easily and is extremely rude sometimes",Get ready to read--Lecture heavy--Tough grader,,,,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2021-02-24 03:36:11 +0000 UTC,UmF0aW5nLTM0Mzg1NjY0,1,4,1,0.0,0.0,"He rambles about nothing. He puts no effort into figuring out how to be efficient and a portion of the class is him fumbling around. Emails arent answered or are answered very late. He offers very little feedback. When asked for some he was very rude, as if I had insulted him. Grading is based almost entirely on tests, so dont mess up.",Get ready to read--Test heavy--Lecture heavy,,,mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2020-09-14 13:18:31 +0000 UTC,UmF0aW5nLTMzNjQzNTUw,1,2,1,0.0,0.0,He literally just rambles. Does not make the class interesting. Gets off topic a lot.,,,Not sure yet,mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2020-04-30 17:14:37 +0000 UTC,UmF0aW5nLTMzMTY2NzY0,2,2,2,1.0,0.0,"Professor Trevithick is a really nice man, but his class is difficult because it&#39;s very lecture-heavy, graded by only a handful of assignments, and he&#39;s a really tough grader. However, he does give a grading curve, which is helpful.",Get ready to read--Lecture heavy--Tough grader,,,,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2880,2020-02-21 04:57:42 +0000 UTC,UmF0aW5nLTMyOTIzOTAy,5,3,5,1.0,0.0,best professor at fordham,,,A,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2020-02-21 04:56:34 +0000 UTC,UmF0aW5nLTMyOTIzOTAw,5,3,5,1.0,0.0,Professor T is really understanding towards his students! would definitely take another class with him,Clear grading criteria--Hilarious--Caring,,A-,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2020-01-06 10:53:26 +0000 UTC,UmF0aW5nLTMyNzk4NjI5,4,3,4,1.0,0.0,"Prof T is super nice and really knows a lot of stuff. He does tend to ramble, but writes down all the notes you need on the board, takes pictures, and then posts them on BB. Tests are somewhat difficult, and the readings can be long, but he does go over the main points you need to know in class. Go to class, take notes, and you&#39;ll be fine.",Get ready to read--Lecture heavy--EXTRA CREDIT,,A-,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2019-12-07 22:48:51 +0000 UTC,UmF0aW5nLTMyNTYxNjgw,4,3,4,1.0,0.0,"I loved Alan! He is extremely caring and allows for a lot of extra credit. His lectures are a little boring, but his kindness makes up for it. Easy class, but there&#39;s a lot of reading and he tends to be a tough grader. I would take him again in a heartbeat.",Accessible outside class--Caring--EXTRA CREDIT,,A-,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2880,2019-12-06 16:59:57 +0000 UTC,UmF0aW5nLTMyNTQ5NzM2,1,3,1,0.0,0.0,"Do yourself a favor and don&#39;t take his class. He has a good intent, but taking this class made me hate the subject. Interesting articles but he&#39;s insanely disorganized and the lectures consist of him somewhat incoherently rambling. Tests aren&#39;t easy but he does scale them. Also much harsher of a grader than you&#39;d expect.",Get ready to read--Graded by few things,,A-,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2019-07-16 16:31:42 +0000 UTC,UmF0aW5nLTMyMTAwNDQ4,3,3,3,0.0,0.0,"A double edged sword. He is smart and enjoys the topics he teaches, but often forgets to show up for class and schedules tests to then not administer them. Sounds like a cool thing, when a professor forgets a test, but when he didn&#39;t show up to the final that my class spent a decent amount of time studying for it was.... less than ideal.",Graded by few things--Lecture heavy,,A-,non mandatory,True,False,[],0,1
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2019-05-09 20:59:07 +0000 UTC,UmF0aW5nLTMxODI4NzAz,2,3,2,0.0,0.0,overall an extremely confusing class,Get ready to read--Graded by few things--Lecture heavy,,,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2019-05-09 04:18:18 +0000 UTC,UmF0aW5nLTMxODIxMDg1,1,2,1,0.0,0.0,"I took Professor T for ANTH 2500. At first I thought the class would be an easy A because he just rambles and doesn&#39;t take attendance, however the final grade of the class depends on 2 take home exams and his grading makes zero sense. If you need extra help, he NEVER replies to emails so don&#39;t even bother. Would not take again.",Get ready to read--Graded by few things,,,non mandatory,False,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2018-12-09 19:25:41 +0000 UTC,UmF0aW5nLTMwOTM0NDAw,5,2,5,1.0,0.0,"I have no idea how this man has a 2.2 rating. He made all of our quizzes and exams take-home!!! It&#39;s a really easy A if you show up to class, copy down the notes, and have a basic understanding of the readings. Not very difficult. Very interesting topics as well. Also, he&#39;s a generous grader. You can&#39;t go wrong with taking his class.",Get ready to read--Caring--LECTURE HEAVY,,Not sure yet,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2018-05-09 23:03:06 +0000 UTC,UmF0aW5nLTMwMDQ4NjE2,2,4,2,0.0,0.0,"Prof. Trevithick is a nice guy, but his class is honestly just SO boring. The readings are so long and dense, and his lectures are just a bunch of rambling on about the readings. He does give a heavy curve on tests, though. Not that hard of a class just very boring.",Tough Grader--LECTURE HEAVY,,,non mandatory,True,False,[],0,1
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2018-05-04 17:18:15 +0000 UTC,UmF0aW5nLTI5OTg5NDc1,3,2,3,0.0,0.0,"Professor Trevithick&#39;s class is an easy A if you&#39;re willing to put in the work. Show up, take notes, and you&#39;re good to go -- it&#39;s all on the test. He&#39;s very friendly and funny, but the class is 75 minutes of straight lecturing, so just be prepared and ready to pay attention. Two tests and some quizzes, although they&#39;re take-home, which helps!",Get ready to read--GRADED BY FEW THINGS--LECTURE HEAVY,,,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2018-04-11 22:34:32 +0000 UTC,UmF0aW5nLTI5Nzg4Mzcy,2,1,2,0.0,0.0,"He doesn&#39;t have clear criteria for tests and the questions are extremely random and specific. Most of the quizzes are take home which is nice. His lectures are long and scattered, but he takes test questions from his notes on the board so you have to pay attention.",Get ready to read--GRADED BY FEW THINGS--LECTURE HEAVY,,,non mandatory,True,False,[],1,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2880,2017-12-16 11:37:01 +0000 UTC,UmF0aW5nLTI5MjMzMzA3,1,1,1,0.0,0.0,"The worst professor I&#39;ve ever had. I was so excited to take Human Sexuality but I feel like I know less about it AFTER taking this class than before. He had no clear structure to the course, just gave us obscure readings the night before that were not related to each other. However the final was take home which was nice. Easy class, but hated it.",Tests? Not many,,A-,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2017-12-13 22:18:01 +0000 UTC,UmF0aW5nLTI5MTg4MjU3,1,4,1,0.0,5.0,"Really knows the subject matter, but classes are lectures instead of discussions, so kind of boring. Nice person, but the most disorganized and unfair professor I have taken. Didn&#39;t grade tests for half the class and the tests were based off specific details from the readings rather than the ideas he discussed in class. Would not take again.",Skip class? You won't pass.--GRADED BY FEW THINGS--LECTURE HEAVY,,,mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2016-05-15 16:59:57 +0000 UTC,UmF0aW5nLTI2NTgwNjM5,2,2,3,,0.0,"His lectures were really boring, but you have to pay attention because he writes tests questions directly from class lectures. Make sure you do the reading because he does give pop quizes, although sometimes he gives you a warning. The readings are boring, but if you do them, you&#39;ll get an A pretty easily. He gives lots of extra points on tests too",,,A,,True,False,[],1,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2016-05-13 21:01:09 +0000 UTC,UmF0aW5nLTI2NTcwMTY4,2,4,1,,0.0,"His lectures are very confusing, and he does not give clear-cut notes or instruction for tests and quizzes. He is just teaching whatever is on his mind without a specific plan. Don&#39;t take him!",,,Not sure yet,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2016-01-27 14:33:18 +0000 UTC,UmF0aW5nLTI1OTk5OTk0,2,1,3,,1.0,Take him if you just need to fulfill a requirement.  Attendance was not mandatory.  We had two tests and he would drop the lowest grade and count the highest twice - and one of the tests was open note. Totally saved my GPA,,,A-,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2500,2015-12-22 20:26:54 +0000 UTC,UmF0aW5nLTI1ODA2MjY2,3,3,3,,1.0,"Dr. Trevithick&#39;s Human Sexuality class was so entertaining. Wasn&#39;t sure what to expect but honestly learned a lot. Attendance is NOT mandatory, he stopped taking it after 3rd class. If you don&#39;t show up get the notes from someone, it can be hard to do well on the tests. Overall a little nutty but entertaining and interesting. Would recommend.",,,A-,non mandatory,True,False,[],0,1
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2015-03-12 12:12:36 +0000 UTC,UmF0aW5nLTI0NDU1MTI4,5,3,3,,1.0,"It&#39;s clear he cares so much about the subject matter, but if you don&#39;t also care about it, his long lectures won&#39;t help. It&#39;s a great class if you&#39;re actually into it, but if you just want to fill some requirement, pick another class.",,,,,True,False,[],0,1
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,2500,2015-02-11 19:08:45 +0000 UTC,UmF0aW5nLTI0Mzc4Mjk5,1,5,1,,1.0,One of the worst professors I&#39;ve had in college. Has the most boring and unclear lectures. Do not take this class if you do not want to read an immense amount every class. He is no assistance to anyone. Drop it while you can.,,,,mandatory,True,False,[],2,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH2880,2014-12-22 12:17:26 +0000 UTC,UmF0aW5nLTI0MTY3NDg1,2,3,3,,1.0,"He&#39;s a nice guy he really is, but do not take this class if you won&#39;t be able to listen to him talk for the full hour and 15 minutes. He does write notes on the board but they barely help. The readings are pretty lengthy but in order to do well in this class I highly suggest skimming through them. The good thing about him is that he does curving. ",,,Not sure yet,non mandatory,True,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,3351,2014-11-03 10:10:48 +0000 UTC,UmF0aW5nLTIzNzMwNzQz,1,3,1,,1.0,DO NOT TAKE THIS CLASS. Worst professor I had at Fordham. He is very unorganized. He barely answers your emails. The class is boring and pointless. He gives articles that are random and long and hard to read,,,,non mandatory,True,False,[],1,2
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2013-06-10 10:59:17 +0000 UTC,UmF0aW5nLTIxODc4OTk5,1,2,4,,1.0,"Dr. Trevithick is nice and he knows his stuff. However, the time of the class, his monotonous tone and his disorganization make the class very boring. The class is not geared toward IPE students at all. That being said, it&#39;s overall painless. If you ask him for help, he&#39;s great. Otherwise, you can be totally confused. Show interest and ask for help",,,,,False,False,[],0,2
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,SSA100,2012-12-26 09:58:12 +0000 UTC,UmF0aW5nLTIxMTY4NDA5,2,4,3,,1.0,"Extremely nice guy, but very boring. I could barely keep my eyes open during all of his rambling. I would avoid his classes",,,,,False,False,[],0,0
Alan,Trevithick,VGVhY2hlci0xNTgwNTc2,Anthropology,Fordham University - Rose Hill,ANTH3351,2012-12-12 21:46:25 +0000 UTC,UmF0aW5nLTIxMDQ2NDIx,3,3,4,,1.0,"Okay, almost everything I have read on this website about Professor Trevithick is flat-out inaccurate. He is highly knowledgeable about his subject area and he is clearly dedicated to his job. Also, you have near-total freedom in picking the paper you want. Seriously. Comparative Cultures was an enjoyable class and I would recommend it to anyone.",,,,,False,False,[],1,0
