firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ENGL6521,2020-12-30 19:13:30 +0000 UTC,UmF0aW5nLTM0MjE3MzM2,2,4,2,1.0,5.0,Super nice but didnt really do anything in the class. I assumed she was a graduate TA doing research; the other professor did everything. A bit disappointed re-reading these other reviews because she didnt teach. Maybe next time,,,,,True,False,[],0,0
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ARCHIVES4521,2020-10-09 16:10:59 +0000 UTC,UmF0aW5nLTMzNjg5MzQ3,4,3,4,1.0,5.0,Shes co-teaching it with another professor and theyre so nice but Im not learning anything. Its literally them just geeking out over archives. Thats it. And I have no idea how to do their work. Theres no clear instructions and they wont explain. Pandemic forced the class online and thats a mistake. Theyre best in person and TWO textbooks,Get ready to read--Graded by few things--Caring,,,,True,True,[],0,0
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ENG1101,2020-04-29 06:40:58 +0000 UTC,UmF0aW5nLTMzMTU0NTYy,5,3,5,1.0,5.0,Jessica Rose has been my best professor yet at Georgia State University. She is a very caring teacher who really aims to help all of her students!,Gives good feedback--Amazing lectures--Caring,,,mandatory,True,False,[],0,0
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ENGL1101,2018-08-27 01:22:23 +0000 UTC,UmF0aW5nLTMwNDYzODk2,5,2,5,1.0,0.0,"Ms. Rose is by far one of the best english professors I have ever had. She takes some time to get to know most of her students for who they are and is very uplifting. Be ready to read things that are not part of you books and may be kinda out there, but ask questions and you will get positive and helpful feedback so don&#39;t be afraid to ask away.",Gives good feedback--Respected--Caring,,B+,mandatory,True,False,[],0,0
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ENGL1101,2017-10-20 21:48:25 +0000 UTC,UmF0aW5nLTI4NzY2NTY1,5,3,5,1.0,5.0,Professor Rose is great! Offers lots of extra credit opportunities and really cares about students. I would definitely take her again.,Gives good feedback--Participation matters--ACCESSIBLE OUTSIDE CLASS,,A+,mandatory,True,False,[],0,0
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ENGL1101,2017-01-10 12:27:45 +0000 UTC,UmF0aW5nLTI3NzA3MzEy,5,3,5,1.0,5.0,Ms. Rose is one of the most amazing professors I&#39;ve ever had. Class with her was always a joy and fairly easy. As long as you at least do the minimum you will pass.,Gives good feedback--Respected--Caring,,A-,non mandatory,True,False,[],0,0
Jessica,Rose,VGVhY2hlci0yMjA4MTQw,English,Georgia State University,ENGL1101,2016-12-09 17:19:00 +0000 UTC,UmF0aW5nLTI3NDEyNjQ0,5,3,5,1.0,5.0,"Ms. Rose is really awesome! She grades really fairly and gives ample feedback on everything you turn in. Some of the readings are tedious but help you in the long run. She is a really fun, nice prof who genuinely cares about her students. 10/10",Gives good feedback--ACCESSIBLE OUTSIDE CLASS--Clear grading criteria,,Not sure yet,non mandatory,True,False,[],0,0
Nancy,Dickinson,VGVhY2hlci0xNjY3Mzc3,Criminal Justice,Georgia State University,CRJU4070,2020-12-31 02:55:15 +0000 UTC,UmF0aW5nLTM0MjE5MjUw,5,2,5,1.0,0.0,"She is my favorite teacher at GSU. She wants everyone to succeed and she helps in any possible way she can. Instructions and assignments are clear. Do them well, follow her templates with papers, and you will receive an A.",Accessible outside class--Inspirational--Graded by few things,,A+,mandatory,True,False,[],0,0
Nancy,Dickinson,VGVhY2hlci0xNjY3Mzc3,Criminal Justice,Georgia State University,CRJU4080,2020-11-06 08:04:29 +0000 UTC,UmF0aW5nLTMzNzc3ODk2,5,1,5,1.0,0.0,"The class is very simple and it&#39;s easy to access her outside of class. The quizzes are easy and she also provides a study guide that matches exactly. There are 2 reaction papers, about 8 discussion posts, an extra credit paper, and a group project which are all straightforward and hosts zoom meetings for anyone who needs extra help",Gives good feedback--Group projects--Caring,,,,True,True,[],0,0
Nancy,Dickinson,VGVhY2hlci0xNjY3Mzc3,Criminal Justice,Georgia State University,CRJU4070,2017-01-05 10:09:05 +0000 UTC,UmF0aW5nLTI3Njc2NTk0,5,2,5,1.0,5.0,She is really a wonderful professor. She really wants  all students to learn the material. She gives students everything they need to pass her class. This will be my second time taking her.,Gives good feedback--Get ready to read--Clear grading criteria,,A,,True,True,[],0,0
Nancy,Dickinson,VGVhY2hlci0xNjY3Mzc3,Criminal Justice,Georgia State University,CRJU4070,2015-05-03 01:54:59 +0000 UTC,UmF0aW5nLTI0NzI0NjY0,5,1,5,,5.0,Recommend to any major!,,,,mandatory,True,False,[],0,2
Nancy,Dickinson,VGVhY2hlci0xNjY3Mzc3,Criminal Justice,Georgia State University,CRJU3060,2015-01-07 20:15:30 +0000 UTC,UmF0aW5nLTI0MjUwMDE0,4,2,5,,5.0,I would recommend her class to anyone ,,,,,True,False,[],0,2
Nancy,Dickinson,VGVhY2hlci0xNjY3Mzc3,Criminal Justice,Georgia State University,CRJU3060,2012-04-23 14:02:29 +0000 UTC,UmF0aW5nLTIwMTAxMTMw,5,3,5,,3.0,I loved this class.  Very good professor and a very nice person.  She will work with you and cares if you succeed. She is extremely fair.  I wholeheartedly recommend her.,,,,,False,False,[],0,3
Suiheng,Guo,VGVhY2hlci0yNTgwMzIw,Finance,Georgia State University,FI3300,2021-01-01 02:57:05 +0000 UTC,UmF0aW5nLTM0MjIyMjUw,4,4,4,1.0,5.0,"Professor Guo was really good about answering questions in class and making sure that everyone understood. You can learn everything that you need to know for this class in the online textbook. For me, the way the textbook explained things was easier for me to understand than the lectures. The tests and final exam make up most of your grade.",Test heavy--Caring,,A+,non mandatory,True,True,[],0,0
Suiheng,Guo,VGVhY2hlci0yNTgwMzIw,Finance,Georgia State University,FI3300,2020-04-17 22:35:45 +0000 UTC,UmF0aW5nLTMzMDc5Mzc2,1,4,1,0.0,5.0,"If u want to stress all along your semester, then take him as your prof. I don&#39;t even know why I choose him. Guys, I struggled a lot in his class. He didn&#39;t explain to us what we were supposed to do in his graded assignments.I tried to talk to him. And, he said to read the book.I read it, but I wasn&#39;t able to comprehend all concepts. I am a student",Lots of homework--Caring--Tough grader,,,,True,False,[],0,0
Suiheng,Guo,VGVhY2hlci0yNTgwMzIw,Finance,Georgia State University,FI3300,2020-04-17 22:19:07 +0000 UTC,UmF0aW5nLTMzMDc5MzAx,1,4,1,0.0,5.0,"Do not choose him. I spent all of my time teaching myself through Chegg. He doesn&#39;t know how to teach.I hope he will improve himself. He gave us graded assignments, and two weeks after the assignments are due. Then he comes to explain the concepts in class. Some students need an explanation of the chapters before taking quizzes. Not the opposite.",Lots of homework--Get ready to read--Caring,,B-,mandatory,True,False,[],0,0
Suiheng,Guo,VGVhY2hlci0yNTgwMzIw,Finance,Georgia State University,FI3300,2020-04-08 19:42:10 +0000 UTC,UmF0aW5nLTMzMDM1NDU1,5,3,5,1.0,5.0,"He is one of a few professors that teach FI3300 under the umbrella of a department chair. The homework and book are online, and the class has 3-5 homework assignments a week. He does not control the dates. He cares about us understanding the concepts. He is very understanding and wants his students to succeed. One of my favorite professors yet.",Lots of homework--Accessible outside class--Caring,,A+,mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2021-01-01 03:05:08 +0000 UTC,UmF0aW5nLTM0MjIyMjY0,5,2,5,1.0,5.0,"Professor Paule gives great lectures! I really wish that I had him for in-person classes. Even online, he told interesting stories and gave real-life examples. The only bad part about the class was the group project. The instructions were extremely vague. The tests were also kind of difficult, even though they were open book.",Group projects--Amazing lectures,,A+,non mandatory,True,True,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2020-12-29 20:21:37 +0000 UTC,UmF0aW5nLTM0MjEzNDkx,5,1,5,1.0,0.0,I took him during fall 2019. He&#39;s one of the few professors that I&#39;ve taken at GSU who&#39;s class I actually enjoyed going to. He&#39;s interesting and he knows how to connect with people. This man is intelligent and his lectures make you want to listen to what he has to say.,Respected--Inspirational--Lecture heavy,,B,non mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2020-12-05 05:37:34 +0000 UTC,UmF0aW5nLTMzOTU3MjM2,4,4,4,0.0,5.0,"his exams are nothing like we studied for, although this is an online class, there are only two cohort projects that are relatively easy and 3 exams. the exams were difficult and were application based. I studied for days and it didnt help prepareme for the exams, there is extra credit but it&#39;s hard to get.",Get ready to read--Test heavy--EXTRA CREDIT,,B-,non mandatory,True,True,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2020-08-06 21:17:33 +0000 UTC,UmF0aW5nLTMzNTY1NjA5,4,3,4,1.0,5.0,This class is made up of 4 tests (20% each) and 2 case studies (10% each). This class is pretty straight forward just read the chapters for each test and the case studies are easy as well. The tests are weighted a lot but they&#39;re open note. The questions aren&#39;t easy if you don&#39;t read the book so I recommend reading them.,Get ready to read--Graded by few things--Test heavy,,A-,non mandatory,True,True,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2020-05-25 14:20:03 +0000 UTC,UmF0aW5nLTMzMzY3MDE4,5,3,5,1.0,0.0,Best professor Ive had! Hes super engaging. There were only 4 tests and 3 case studies. The assignments were very simple and easy to understand. Its a project based class! I would highly recommend him!,Amazing lectures--Clear grading criteria--Gives good feedback,,,N,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2020-05-10 06:57:23 +0000 UTC,UmF0aW5nLTMzMjU0OTIz,5,2,5,1.0,0.0,One of the best professors at GSU ! My goodness he&#39;s so chill! we only had 4 exams thru icollege (answers not online) and 3 case studies based on ya group&#39;s personality (a page +) extra credit was optional and class participation was literally just showin up to class n laughin! Hes such a cool guy + tells interesting stories! WOULD HIGHLY RECOMMEND,Hilarious--Amazing lectures--EXTRA CREDIT,,B,non mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2019-12-12 00:49:06 +0000 UTC,UmF0aW5nLTMyNjE5MDMz,5,4,5,1.0,0.0,"Makes a boring set of topics entertaining, which helps you engage and then remember the content more easily.",Gives good feedback--Respected--Inspirational,,A,non mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2019-11-11 17:56:21 +0000 UTC,UmF0aW5nLTMyMzkyNTAz,5,2,5,1.0,0.0,"Paule is a great professor. He is very comprehensible, and understanding. If you take his course there is very little room for you to fail.",Accessible outside class--Inspirational--Group projects,,B+,mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2019-05-10 04:04:41 +0000 UTC,UmF0aW5nLTMxODMzNjk0,5,2,5,1.0,0.0,"Paule is the GOAT. Presentations are great, and applies his real life experiences. Also, does great activities during class that keep you on your toes. He even went out of his way to help with the problems i was facing at work and created a group discussion about it, with my permission of course. Tests are pretty much strait from ppt and lecture.",Gives good feedback--Graded by few things--Hilarious,,A-,mandatory,True,False,[],0,1
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2018-12-10 15:47:30 +0000 UTC,UmF0aW5nLTMwOTQ3MTM2,5,3,5,1.0,5.0,"Professor Paule is a great professor who is extremely funny!!! His lectures are excellent and get ready to hear about Delta the entire semester lmao! Overall, easy class. 4 exams and a group project at the end. Sometimes he curves the exam, depending on the class average.",Hilarious--TEST HEAVY--LECTURE HEAVY,,,,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2018-06-11 19:23:00 +0000 UTC,UmF0aW5nLTMwMjU0Mzcz,5,2,5,1.0,5.0,"Professor Paule has become one of my favorite professors. Very reasonable. Although tests are online, they are confusing and tough. Sometimes he curves and sometimes he doesn&#39;t depending on the class avg. Attend the class and pay attention to his lectures and you&#39;ll end up with an A.",Gives good feedback--Respected--Inspirational,,A,,True,False,[],0,1
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2016-12-20 10:22:35 +0000 UTC,UmF0aW5nLTI3NTc3Mzk4,4,1,4,1.0,5.0,"Great professor. He has 4 tests which are all online and open book, 3 case papers, a group project and a final which is departmental. He curves all the test except for the final. He has a dry humor that most people don&#39;t get so he comes off corny. 5 point extra credit on final grade. He is always willing to help you if you ask.",Respected--Caring,,A,non mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2016-04-19 22:16:00 +0000 UTC,UmF0aW5nLTI2MzMyNzQx,5,2,5,,2.0,"Tests can be rough, but they are all online. Group projects can go either way. Professor Paule is awesome, the guy really knows what he is talking about. I would take him again.",,,,mandatory,True,False,[],0,0
Dave,Paule,VGVhY2hlci01NzA0NDA=,Managerial Science,Georgia State University,MGS3400,2015-12-15 19:49:46 +0000 UTC,UmF0aW5nLTI1NzExODQy,4,2,3,,3.0,"Great professor, inspiring individual. 4 online exams, 1 in class final, 1 group project + presentation. The final is kind of iffy because it is departmental and 100 multiple choice questions. If you put in the effort, you&#39;ll come out with an A. ",,,,,True,False,[],0,0
