firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,PHYS331,2011-04-02 00:51:56 +0000 UTC,UmF0aW5nLTE4MzQ2MDI0,1,4,1,,2.0,Useless class. He dragged through droning derivations,,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,MECHAA,2011-04-02 00:47:02 +0000 UTC,UmF0aW5nLTE4MzQ2MDE3,1,4,1,,2.0,Disrespectful of students; doesn&#39;t teach material well; consistently goes over time; avoid any class he teaches.,,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,PHYS765,2010-11-16 00:16:54 +0000 UTC,UmF0aW5nLTE3NzczNzA1,1,5,2,,5.0,"One word-incomprehensible, both on the board and verbally.  I asked him to resort to charades at one point.  Just memorize the book.  He is a good dude, but keep in mind that his curves are anti-curves.  I didn&#39;t get burned by this but friends did.",,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,33765,2006-05-18 10:32:38 +0000 UTC,UmF0aW5nLTExOTA4MTc1,5,4,5,,,Very clear and patient and respectful to students. Spent a lot of time with me after class to help me understand certain concepts that weren&#39;t clear to me. Helped me a lot with the assignments.,,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,33765,2006-05-17 11:12:02 +0000 UTC,UmF0aW5nLTExOTAxODQw,4,3,5,,,"He really had a passion for the subject matter, and worked very hard to show us the beauty of stat mech.  It was obvious if you ever went to talk to him in person that it was important to him that we understood the material.",,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,33765,2006-04-25 04:31:25 +0000 UTC,UmF0aW5nLTExNzU4ODIx,2,4,1,,,Disrespectful of students.  Harsh curve for a required course.,,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,33107,2003-04-30 23:50:26 +0000 UTC,UmF0aW5nLTkwOTY5Ng==,2,4,2,,,No Comments,,,,,False,False,[],0,0
Robert F.,Sekerka,VGVhY2hlci0xMjc5MzA=,Physics,Carnegie Mellon University,33107,2003-04-18 14:10:43 +0000 UTC,UmF0aW5nLTg1MjIxOQ==,2,3,3,,,No Comments,,,,,False,False,[],0,0
Mark,Mentzer,VGVhY2hlci0xMzA5NDg=,Fine Arts,Carnegie Mellon University,51101,2013-05-22 15:30:06 +0000 UTC,UmF0aW5nLTIxODEwOTUz,5,5,5,,2.0,"Mark is both enthusiastic about design and an exceptionally talented artist and designer in his own right. You will not regret taking a class with him, he knows what he is talking about, and will give you any assistance you need (you just have to be assertive, and ask for help). A top-notch professor keeping the CMU Design department afloat!",,,,,False,False,[],0,0
Mark,Mentzer,VGVhY2hlci0xMzA5NDg=,Fine Arts,Carnegie Mellon University,DESGN121,2009-10-28 23:50:45 +0000 UTC,UmF0aW5nLTE2Mjg2MDI5,4,4,5,,1.0,Great teacher. I had him in team with Baskinger for Design Drawing I and they were the perfect team. Mentzer is so helpful when you&#39;re stuck and he&#39;ll help you refine your ideas really well.,,,,,False,False,[],0,0
